Mol number 1: Molecule with name '6140215 6140215' and SMILES '[H]c1c(c(c(c(c1C(=O)N([H])/N=C\2/c3c(c(c(c(c3N(C2=O)C([H])([H])[H])Br)[H])Br)[H])[H])[H])O[H])[H]'

Amber bond orders              Openeye bond orders
0.94218358                     0.94444230132595
0.9529291                      0.9617343722611933
0.94664912                     0.9535736070276356
0.94785019                     0.9489455822331775
0.94930158                     0.9501819805905203
0.94985755                     0.9507833280373539
0.94966859                     0.9502971198725767
0.94901853                     0.9494960872577047

Mol number 6: Molecule with name '27646764 27646764' and SMILES '[H]c1c(c(c(c(c1[H])Cl)Cl)N([H])C(=O)C([H])([H])SC2=NN=C(N2N3C(=C(C(=C3[H])[H])[H])[H])C([H])([H])C([H])([H])C([H])([H])[H])[H]'

Amber bond orders              Openeye bond orders
0.99797987                     0.9968844919736515
0.97468059                     0.9734586986285281
0.96113343                     0.963845313152561
1.05550409                     1.0965912507445346
1.56938639                     1.621614147035395
1.26123135                     1.183634606414857
1.51394598                     1.6223889982169246
1.08824103                     1.0763731423999454
0.94807422                     0.9560001253160701
1.08152117                     1.1157849702835199
1.08072163                     1.1108200642432087
1.61786364                     1.5871638164844604
1.22945968                     1.2619811552470523
1.61761763                     1.5880321713591419
0.99641206                     0.9606182305883151
0.99135979                     0.9762857768707927
0.9168846                      0.9165548082600893
1.77211398                     1.7964291771689513
1.07428925                     1.0535139072533017
1.0253543                      1.0256479766935187
1.31824808                     1.33334872200275
1.35840613                     1.3568871022427371
1.4213432                      1.4243410815947042
1.41209009                     1.4083258324961667
1.38336403                     1.391407138956076
1.37036819                     1.3677032381706502
1.00029867                     0.9887578007328541
1.00560012                     0.9991732897448737
0.97502304                     0.9761178271627797
0.97550458                     0.9774137143973036
0.97527035                     0.9776586162818499
0.96462003                     0.9667488634321594
0.96484217                     0.9680697898991726
0.95641824                     0.9605175095816905
0.95421546                     0.9576544737380772
0.92967089                     0.9332770735903597
0.93850366                     0.9411693247204244
0.93838266                     0.9407732913777309
0.92869859                     0.9306775217726287
0.93995374                     0.9423741178555285
0.95118312                     0.9609672085063452
0.87693616                     0.878924577085036
0.93325485                     0.9296919131779696
0.94587695                     0.9464478972077398
0.94412642                     0.9450039174162472

Mol number 7: Molecule with name '1356977 1356977' and SMILES '[H]c1c(c(c(c(c1[H])[H])C2=NN(C(=Nc3c2c(c(c(c3[H])[H])C([H])([H])C([H])([H])[H])[H])c4c(c(c(c(c4[H])[H])F)[H])[H])[H])[H])[H]'

Amber bond orders              Openeye bond orders
0.98885545                     0.987841189624244
0.98327697                     0.9830445496051696
1.40539615                     1.4041390012561457
1.37689503                     1.3877426343099328
1.43951422                     1.4303089854147342
1.35240132                     1.3582678354605286
1.0385499                      1.0395841761388505
1.32715127                     1.3370602654125892
1.39078975                     1.390687997329663
0.97342019                     0.9627291476058006
1.81517244                     1.8392139947719963
1.03056954                     0.9986334340548202
0.955302                       1.0081314934939338
1.7908506                      1.7456741052196272
0.96018343                     0.960464160138417
1.37672972                     1.3798055454945692
1.38311144                     1.382203704494746
1.43024427                     1.4280384411324267
1.35989766                     1.3608631865197203
1.35364153                     1.3577703920050215
1.43825032                     1.4329970566139647
1.0227541                      1.0272763745924234
0.96868783                     0.963600510156511
1.38289002                     1.3908268515598146
1.39406243                     1.3929448935394715
1.41625877                     1.4193959305083121
1.41887712                     1.416311979303302
1.40884766                     1.4143169925190644
1.42738847                     1.4217221399182391
0.97517172                     0.9766278862783713
0.97570944                     0.9778552660675156
0.97562396                     0.9773308192979976
0.96380659                     0.9661713982892317
0.9634979                      0.9662112387756081
0.94753981                     0.9483303501832848
0.94501136                     0.9472267882131771
0.94336709                     0.9463509235960712
0.90874284                     0.8903284454205651
0.94265972                     0.9420083934588266
0.94411101                     0.9461091636356577
0.94417237                     0.9463389952920108
0.9450269                      0.9456022012307257
0.9462559                      0.948133953232539
0.94877459                     0.9497222300569478
0.94935729                     0.9504279945587433
0.948764                       0.9495031741258377
0.94703935                     0.9481168585845196

Mol number 8: Molecule with name '39688779 39688779' and SMILES '[H]c1c(c2c(c(c(nc2c(c1[H])Cl)N([H])N([H])[H])C([H])([H])C([H])([H])[H])[H])[H]'

Amber bond orders              Openeye bond orders
0.98810178                     0.9873261908029839
0.98285941                     0.9819580660384202
1.13205617                     1.1898096696604368
1.61452436                     1.5561573965214897
1.19760283                     1.2338459319414397
1.29252516                     1.2385796541397767
1.22622635                     1.2500961529769596
1.57839828                     1.5350384737562455
1.25865335                     1.3052590161283117
1.55185141                     1.505083560328623
1.17659975                     1.2113181154730044
1.23516799                     1.281035125504445
1.52865133                     1.4332357598979288
1.02783023                     1.0781083416726551
1.01864757                     0.9877964834673978
1.00505963                     0.9936920955001941
0.97470941                     0.9760946566223613
0.97565297                     0.9776065611153791
0.97445777                     0.9770677040103528
0.96410231                     0.965076958871015
0.95857616                     0.9626457232243216
0.94509558                     0.9471567414920727
0.94714252                     0.9489971729135782
0.94720554                     0.9481117261665636
0.9447257                      0.9459477810275091
0.90813639                     0.8687583055891805
0.94777184                     0.955494435271542
0.95327671                     0.9546681828081547

Mol number 9: Molecule with name '38207855 38207855' and SMILES '[H]c1c(c(nc(c1[H])N([H])S(=O)(=O)c2c(nc(nc2[H])N([H])N([H])[H])[H])[H])[H]'

Amber bond orders              Openeye bond orders
1.43946989                     1.4272111335624245
1.41087015                     1.4186755119170642
1.37991171                     1.3890534653297792
1.43928831                     1.4312689985319234
1.34958665                     1.3838145201664689
1.31979924                     1.3456518134223072
1.0457504                      1.0044277183355739
0.58103444                     0.6378856950618362
1.23847929                     1.248260710087585
1.2723421                      1.2854363769740034
0.60831654                     0.5867234094289313
1.28957931                     1.3386110213441789
1.28333813                     1.3293670877986417
1.52577732                     1.4768167612888747
1.23327437                     1.2784374637894445
1.24435335                     1.2781332617586423
1.50565711                     1.4651041172821646
1.14636808                     1.1257597477904264
1.00218533                     0.9871360101226547
0.94657176                     0.9485334354285933
0.94621353                     0.9464936051716303
0.9299614                      0.9314536447717987
0.94543524                     0.9468914944327882
0.8953297                      0.9027725353423863
0.9204417                      0.927108963259547
0.91502791                     0.9257496960268088
0.88043942                     0.8644873227944166
0.94856099                     0.9551810586376119
0.950717                       0.9540519508500376

Mol number 10: Molecule with name '26270554 26270554' and SMILES '[H]c1c(c(c(c(c1[H])[H])C([H])([H])N([H])c2nc(c(c(n2)N([H])/N=C(\[H])/c3c(c(c(c(c3O[H])[H])OC([H])([H])C([H])([H])[H])[H])[H])[H])C([H])([H])[H])[H])[H]'

Amber bond orders              Openeye bond orders
0.98980191                     0.9880128746984567
0.95001583                     0.9461493379220173
1.05451588                     1.0527632536095992
1.3382169                      1.3561227775608733
1.34860091                     1.340437639119605
1.41690918                     1.4305561769935653
1.38768053                     1.373587662881267
1.29184378                     1.3115728357969314
1.38477061                     1.3637145077384867
1.06647123                     1.0731525048715307
1.01692011                     1.0179521297904532
1.81733627                     1.8164641008777656
1.04656318                     1.0372029040003505
1.03147906                     1.0610081300482461
1.35972177                     1.3519881562852691
1.33195053                     1.3080374111654023
1.35930364                     1.3907896720748179
1.42668995                     1.3934155699333142
1.27949859                     1.3041518998416144
1.30789334                     1.301411243333911
1.1105174                      1.1080189892399135
0.94748634                     0.9376293047657747
0.97626204                     0.9731098528665145
1.3949795                      1.3982119051342257
1.39683264                     1.398081155700944
1.42027289                     1.420466082454189
1.4155652                      1.4157310357111568
1.41356758                     1.4157878427863837
1.42223629                     1.4203873640597426
0.98347937                     0.9860556261720036
0.96992209                     0.9706480164309016
0.97373853                     0.9760962711560139
0.97373553                     0.9764870898687882
0.95383496                     0.9585309894882041
0.95383273                     0.954823511266261
0.94549676                     0.9468768123514633
0.94261479                     0.9426101562103124
0.94206729                     0.9446349773463487
0.92706035                     0.9230819543186839
0.92591026                     0.9282265287580567
0.89306011                     0.8708561756305894
0.94071829                     0.9397834476112776
0.90042046                     0.8862245066590325
0.95168278                     0.9526659120315141
0.94584649                     0.9525784482559849
0.94798358                     0.9487754940825902
0.94915867                     0.9501043467458159
0.94944915                     0.9505261729254321
0.94903842                     0.9501314103125418
0.94636556                     0.9488225365545561
0.96172856                     0.9624907115607154
0.96650233                     0.9717336341722024
0.97246366                     0.9725540334331648

Mol number 11: Molecule with name '26244089 26244089' and SMILES '[H]c1c(c(c(c(c1C#N)[H])[H])N2C(=O)[C@@]3(C(=NN([C@@]3(C2=O)[H])[H])C(=O)c4c(nc(c(n4)[H])[H])[H])[H])[H]'

Amber bond orders              Openeye bond orders
1.36729458                     1.3747025554594796
1.43840361                     1.4290385592615595
1.36125176                     1.3743122283847704
1.36216226                     1.3737578820060168
1.43695992                     1.4293044360667004
1.36877493                     1.3748884136874513
1.0032293                      0.9978104924416763
2.88630626                     2.890405289439355
0.9602814                      0.9450456305693251
0.96938849                     0.9850708394780768
0.97139038                     0.9853513792917739
1.85853271                     1.8664798798527922
0.90019881                     0.8985233135967574
0.930942                       0.9364024238407299
0.94353017                     0.9486317763337672
0.96406785                     0.9726198336712729
0.9368821                      0.9397519911041715
0.8865683                      0.8953649522300313
1.8674104                      1.8610570611416428
0.95099661                     0.9587457748751672
1.08888996                     1.0598411288449765
1.82099388                     1.8548222324477253
0.90673685                     0.9026911410346601
1.93409646                     1.9491833062097572
0.92038188                     0.9184587008521319
1.38239145                     1.4000449890645954
1.33876069                     1.3467633555455933
1.42431519                     1.4337188630319715
1.46051561                     1.4396633817557016
1.31313003                     1.3552763808734654
1.48110729                     1.4524219286572244
0.9444039                      0.9452472404329253
0.93898676                     0.9404349847243386
0.93954033                     0.9423634174459523
0.94463066                     0.9454316332595628
0.89704772                     0.9096197264044503
0.92014456                     0.9248206406995764
0.92741113                     0.9309428992038573
0.92774675                     0.9313210079905088

Mol number 12: Molecule with name '25922419 25922419' and SMILES '[H]c1c(c(c(c(c1C2=NN=C(N2/N=C(\[H])/C3=C(C(=C(S3)C([H])([H])[H])[H])[H])S[H])[H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H]'

Amber bond orders              Openeye bond orders
1.00157111                     0.9980473842178991
1.19193639                     1.1705127394702117
1.54957864                     1.5872741492337432
1.29070723                     1.2579548101745561
1.52063492                     1.5553997843079987
1.12713624                     1.1119857244168008
1.03685803                     1.028379606378121
1.8100388                      1.8448357846290695
0.99676258                     0.9595676198548835
1.10860326                     1.1111438647584204
1.05629152                     1.088398794229621
1.53616687                     1.6146079322189537
1.29287809                     1.1877162457205301
1.4886093                      1.5851818622638438
1.03204168                     1.0043330740180938
0.98308795                     0.979511089217618
1.38080489                     1.385672980213056
1.37590191                     1.383676961338412
1.43219452                     1.4263155246005224
1.38812501                     1.3955376734307026
1.39653448                     1.3984677842063318
1.42565619                     1.4240830618590268
0.96249734                     0.956296295424183
0.97238292                     0.9717501255194761
0.97206221                     0.9716949959367123
0.97976784                     0.9773280973511359
0.96267289                     0.9628854274858772
0.96277774                     0.9692989283584694
0.97273279                     0.9717952135062725
0.94131631                     0.940613475428743
0.93716983                     0.9372079812211735
0.92410479                     0.9276393610245355
0.98238781                     0.9837610185569851
0.9445074                      0.947069927566514
0.94582176                     0.9471691214252778
0.94521108                     0.9456372161058034
0.94658879                     0.9467699117154406
0.97492141                     0.9768120452921624
0.9747431                      0.9771387800452922
0.97599428                     0.9776962576695447
0.97492136                     0.976470901818532
0.97531608                     0.9773559981871465
0.97470111                     0.9771150970288753
0.97514892                     0.9765860215100044
0.97502823                     0.9769085158729539
0.97456177                     0.9765995169431781

Mol number 13: Molecule with name '315548551 315548551' and SMILES '[H]c1nc(c(c(n1)N(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])N([H])N([H])[H]'

Amber bond orders              Openeye bond orders
0.99842905                     0.9954178395905231
0.96798323                     0.9699055044992982
0.94785306                     0.9295225986064348
0.95778996                     0.91529007731884
0.96829711                     0.9737730364547511
0.99822262                     0.9946610724959262
0.98703178                     0.9734279699749436
1.34177513                     1.3552199083817957
1.36565877                     1.3670527824300256
1.28919162                     1.2843440247490359
1.35739452                     1.3379609090155578
1.38501648                     1.392189022040386
1.41708635                     1.4075658964872697
1.04473473                     1.084322427776901
1.01605638                     0.9877960370911573
0.98414199                     0.9829495170223795
0.98720099                     0.986641899897319
0.97548676                     0.9769254751811105
0.97569372                     0.9786020423129843
0.9757613                      0.9779884085285218
0.96300451                     0.9675777305868695
0.96533745                     0.9665267325421343
0.95772545                     0.959615387912992
0.95396793                     0.9530653351224896
0.9596848                      0.9629304033225905
0.95398968                     0.9552602844941888
0.9619506                      0.9670176467641377
0.96543089                     0.9659135761384112
0.97578841                     0.976877766886624
0.97593113                     0.9786355525607218
0.9756133                      0.9777163920271215
0.91466602                     0.9190120576645887
0.90355626                     0.8671725326005653
0.94839255                     0.9561063687597043
0.95350533                     0.955389642862331
0.95945442                     0.9614036311048169
0.95954199                     0.9623919806530702
0.97498141                     0.9765339436791465
0.97501315                     0.9757016909731959
0.97507941                     0.977739500110857

Mol number 14: Molecule with name '39945127 39945127' and SMILES '[H]C1=C(OC(=C1C(=O)N([H])N([H])[H])C([H])([H])SC([H])([H])C([H])([H])S(=O)(=O)C([H])([H])[H])[H]'

Amber bond orders              Openeye bond orders
0.6413178                      0.6872520609568624
1.24400403                     1.2318207333765032
1.24342563                     1.227492674854248
0.61801442                     0.6669463941485576
0.98930088                     0.9875379203300556
0.99685694                     0.9910986598415352
0.96330193                     0.9660863126512672
0.9894591                      0.9796789129287471
1.12490303                     1.142477175528773
1.55224816                     1.5363068731641374
1.16038733                     1.2003148972622009
1.68785691                     1.6455643333315837
1.09266022                     1.1221276004841565
0.9691216                      0.9693099993288518
1.68951823                     1.7219221417083999
1.08080138                     1.0761871180808953
0.99209183                     0.9669279758891652
0.95583805                     0.9691809834379224
0.96458396                     0.969500780171042
0.95858714                     0.9611928743721387
0.95382654                     0.9571366493315616
0.94143624                     0.9587377990663751
0.95046394                     0.9540981517962315
0.95541214                     0.962121811399015
0.94812382                     0.9587187933088479
0.9457221                      0.9525175306471373
0.93961041                     0.9420785106930544
0.91754247                     0.9193670230699943
0.88566591                     0.8792635650799535
0.95321493                     0.9556500107432792
0.95487325                     0.9666983160260729

Mol number 15: Molecule with name '46446528 46446528' and SMILES '[H]c1c(c(c(c(c1[H])[H])N2C(=C(C(=N2)C3=C(C(=C(S3)[H])[H])[H])/C(=N/N([H])C(=O)C([H])([H])N([H])C4(C(C(C(C(C4([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])/[H])[H])[H])[H]'

Amber bond orders              Openeye bond orders
1.4098859                      1.4127712268455448
1.41259878                     1.4119497673237484
1.42424692                     1.4246723283620892
1.37098486                     1.368401914364835
1.36469099                     1.365210116370558
1.42822777                     1.4249430799181284
0.95164437                     0.9616012289824181
1.12571826                     1.135401289688174
1.17828273                     1.260180165163795
1.51301735                     1.4403822469223584
1.18158569                     1.2597784943729715
1.55428193                     1.5101374616068377
1.01754982                     1.0060187272643513
1.15602299                     1.1442395508893426
1.53775762                     1.5727265429006123
1.28141869                     1.2503434814104173
1.579255                       1.6169970513341716
1.20540242                     1.1806055616587916
1.02915392                     1.0099761624561676
1.80824407                     1.8447873254369676
1.04335975                     1.020502579860576
1.0207502                      1.0076667938795403
1.81964016                     1.8456685771356272
0.89867324                     0.9080244272829759
0.99278086                     0.9967173139124259
0.97281479                     0.9744624447931038
0.95715387                     0.9718128757779286
0.96801769                     0.9688260180834608
0.9875344                      0.9860290090454676
0.98789419                     0.9875059588632956
0.98786026                     0.987465254793281
0.98898608                     0.9864698601415653
0.94847657                     0.9495195919573837
0.94755485                     0.947891145270546
0.94259113                     0.9419565413573162
0.94482335                     0.9458107518628356
0.94732123                     0.9476255938285512
0.92240077                     0.9315792814393881
0.94135178                     0.9415227774004966
0.94306047                     0.9428101272383194
0.94078078                     0.9412806846849895
0.92569348                     0.9255269033852712
0.87762529                     0.873036179706737
0.94606175                     0.9500603588610759
0.95059946                     0.9470659740767154
0.93647967                     0.9375811264987938
0.95111564                     0.9499091204035109
0.96634043                     0.9661846619802494
0.96525364                     0.9672960080302972
0.96586436                     0.9677598393524448
0.966369                       0.9696385680589965
0.96658158                     0.9687226045617879
0.96647559                     0.9683049705948127
0.96600753                     0.9677236411441782
0.9664194                      0.9694723034113113
0.96582662                     0.9678692436912992
0.96616463                     0.9663506000574767

Mol number 16: Molecule with name '3760824 3760824' and SMILES '[H]c1c(c(c2c(c1[H])c(c(c(c2OC([H])([H])C(=O)N([H])N([H])C(=O)c3c(c(c(c(c3[H])[H])N([H])C(=O)c4c(c(c(c(c4C([H])([H])[H])[H])[H])[H])[H])[H])[H])[H])[H])[H])[H])[H]'

Amber bond orders              Openeye bond orders
0.99942826                     0.9955786337015282
1.37089882                     1.372184683053477
1.39096019                     1.3970779146624264
1.42569369                     1.421514490781069
1.40477544                     1.4098921385853296
1.4266675                      1.4239915593225017
1.38764427                     1.3899763948672992
0.92054352                     0.9251615703561569
1.78887301                     1.799183929634971
1.04002421                     1.03270277832653
1.03230216                     1.0294385378381672
1.35096838                     1.3500528973474983
1.32838814                     1.3486060543134504
1.45397811                     1.4327067876436073
1.36280108                     1.3812405650225517
1.3763895                      1.3739943103192456
1.43741943                     1.4401141294961866
0.93929528                     0.9285197767171613
1.80073505                     1.7863920508459168
1.00022183                     1.0450484677356349
0.98967227                     0.9550815030120722
1.0270898                      1.0322423600849553
1.80463426                     1.826511035302581
0.905439                       0.8986420513142805
0.96662139                     0.9614558681748907
1.02247998                     1.0235202736423379
1.16113519                     1.199187826712776
1.53281757                     1.484713848374962
1.24277342                     1.301954286864869
1.60291027                     1.5428277504706807
1.2020864                      1.2407556846412084
1.22216123                     1.246950198194521
1.32042953                     1.2683782508869874
1.22688118                     1.2508919032455312
1.58319369                     1.5404182919627645
1.25567217                     1.299509374402501
1.58535162                     1.5417489607510482
0.96157174                     0.9615502941862667
0.97383555                     0.9738636576392576
0.96262489                     0.9728258068136578
0.94696333                     0.9478560129970224
0.94814213                     0.9493729773873467
0.94770696                     0.9489585414979804
0.94714393                     0.9482360650635004
0.89480182                     0.8927543389202138
0.94680711                     0.9479771628075
0.94283445                     0.9432532553083035
0.94467696                     0.9456478409615733
0.9327372                      0.9313712698608005
0.90025422                     0.8629553033808647
0.89287864                     0.8679645937552659
0.94105079                     0.951585935358745
0.9448383                      0.9469031714017573
0.94597074                     0.9490487909279747
0.94822797                     0.9496697554947648
0.94782013                     0.9495673485734717
0.94329618                     0.9433048024318489
0.94818088                     0.9492958230570261
0.94904442                     0.9502800908532653
0.94800528                     0.9495438756702403

Mol number 17: Molecule with name '316332392 316332392' and SMILES '[H]c1c(c(c2c(c1[H])N=C(N2[H])C\3=C(c4c(c(c(c(c4O/C3=N/N([H])C(=O)c5c(c(c(c(c5[H])[H])OC([H])([H])[H])[H])[H])[H])[H])Br)[H])[H])[H])[H]'

Amber bond orders              Openeye bond orders
